tic,RetEarly2020,RetLate2020,gic_sub_industry,gic_sub_industry_name,Aerospace & Defense,Agricultural & Farm Machinery,Agricultural Products,Air Freight & Logistics,Airlines,Airport Services,Alternative Carriers,Aluminum,Apparel Retail,"Apparel, Accessories & Luxury Goods",Application Software,Asset Management & Custody Banks,Auto Parts & Equipment,Automobile Manufacturers,Automotive Retail,Biotechnology,Brewers,Building Products,Casinos & Gaming,Coal & Consumable Fuels,Commercial Printing,Commodity Chemicals,Communications Equipment,Computer & Electronics Retail,Construction & Engineering,Construction Machinery & Heavy Trucks,Construction Materials,Consumer Electronics,Consumer Finance,Copper,Data Processing & Outsourced Services,Department Stores,Distillers & Vintners,Distributors,Diversified Banks,Diversified Chemicals,Diversified Metals & Mining,Diversified REITs,Diversified Real Estate Activities ,Diversified Support Services,Drug Retail,Education Services,Electric Utilities,Electrical Components & Equipment,Electronic Components,Electronic Equipment & Instruments ,Electronic Manufacturing Services,Environmental & Facilities Services,Fertilizers & Agricultural Chemicals,Financial Exchanges & Data,Food Distributors,Food Retail,Footwear,Forest Products,Gas Utilities,General Merchandise Stores,Gold,Health Care  Services,Health Care Distributors,Health Care Equipment,Health Care Facilities,Health Care REITs ,Health Care Supplies,Health Care Technology,Heavy Electrical Equipment,Home Furnishings,Home Improvement Retail,Homebuilding,Homefurnishing Retail,Hotel & Resort REITs ,"Hotels, Resorts & Cruise Lines",Household Appliances,Household Products,Housewares & Specialties,Human Resource & Employment Services,Hypermarkets & Super Centers,IT Consulting & Other Services,Independent Power Producers & Energy Traders,Industrial Conglomerates,Industrial Gases,Industrial Machinery,Industrial REITs,Insurance Brokers,Integrated Oil & Gas,Integrated Telecommunication Services,Internet & Direct Marketing Retail,Investment Banking & Brokerage,Leisure Facilities,Leisure Products,Life & Health Insurance,Life Sciences Tools & Services,Managed Health Care,Marine,Metal & Glass Containers,Mortgage REITs,Motorcycle Manufacturers,Multi-Sector Holdings,Multi-Utilities,Multi-line Insurance,Office REITs ,Office Services & Supplies,Oil & Gas Drilling,Oil & Gas Equipment & Services,Oil & Gas Exploration & Production,Oil & Gas Refining & Marketing,Oil & Gas Storage & Transportation,Other Diversified Financial Services,Packaged Foods & Meats,Paper Packaging,Paper Products,Personal Products,Pharmaceuticals,Property & Casualty Insurance,Railroads,Real Estate Development ,Real Estate Operating Companies,Real Estate Services ,Regional Banks,Reinsurance,Renewable Electricity ,Research & Consulting Services,Residential REITs,Restaurants,Retail REITs,Security & Alarm Services,Semiconductor Equipment ,Semiconductors,Silver,Soft Drinks,Specialized Consumer Services,Specialized Finance,Specialized REITs ,Specialty Chemicals,Specialty Stores,Steel,Systems Software,Technology Distributors,"Technology Hardware, Storage & Peripherals",Textiles,Thrifts & Mortgage Finance,Tires & Rubber,Tobacco,Trading Companies & Distributors,Trucking,Water Utilities,Wireless Telecommunication Services,current_assets,total_assets,current_liabilities,total_liabilities,total_equity,mkt_value,price_close,shares_out,book_value_share,ppe,employees,cash,receivables,sales,cogs,inventory,ebit,ebitda,interest_exp,working_cap,net_income,book_value,acid_ratio,current_ratio,coverage_ratio,bep,inventory_turnover,dso,roa,roe,debit_asset_ratio,debit_equity_ratio,book_price,equity_price,ebit_price,ebitda_price,sales_price,cash_assets,cash_current_liab,cash_total_liab,cash_interest,fixed_total,fixed_employees,working_coverage
XEC,-0.6774274913,1.279078573,10102020,Oil & Gas Exploration & Production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621.486,7140.029,758.621,3482.268,3657.761,5361.5911,52.49,102.145,35.0104,5754.838,0.987,94.722,448.584,2362.969,1395.538,47.893,-19.171,871.588,93.386,-137.135,-124.619,3576.1373079999994,0.7560995543229095,0.8192312103145049,-4.871211726044546,-0.002685003100127464,9.402373753357987e-05,69.29128566646452,-0.01745357056673019,-0.034069749226370995,0.48771062414452376,0.9520217422625481,0.6822155833554707,-0.023242913843243288,-0.003575617693038919,0.16256144561266525,0.44072159848221176,0.013266332671758054,0.12486076710241345,0.027201237813976407,0.9858955680834443,0.8059964462329213,5830.636271529888,668.0136200511188
TELL,-0.875837917,0.4160835978,10102020,Oil & Gas Exploration & Production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.235,382.322,132.579,216.037,166.285,1763.2742,7.28,242.208,0.6863,168.872,0.176,64.615,6.322,28.774,66.7,0.0,-145.859,-125.413,16.355,-50.344,-151.767,166.2273504,0.6202716870695962,0.6202716870695962,-0.11212883675330285,-0.38150825743744804,0.0,80.19496767915479,-0.3969612002448198,-0.9126920648284571,0.5650655729986765,1.2991971614998348,0.0943046747919297,-0.08607112835882247,-0.08272054340725907,-0.07112506948720737,0.016318505652722644,0.16900675346958846,0.4873697946130231,0.299092285117827,0.25311460187263024,0.441700974571173,959.5000000000001,5.645014157508279
WLL,-0.908664885,-0.4969236604,10102020,Oil & Gas Exploration & Production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.983,7636.721,550.414,3611.75,4024.971,670.3328,7.34,91.326,44.0726,7282.444,0.505,8.652,308.249,1581.314,509.077,0.0,76.183,910.537,191.047,-219.431,-241.166,4024.9742675999996,0.6013346317499192,0.6013346317499192,2.507737946786028,0.009975878390738645,0.0,71.15024909663735,-0.03157978404605851,-0.05991745033690926,0.47294512919877524,0.8973356578221309,2.9838295299984887,-0.3597705497925806,0.11364951856749364,1.0530451866404713,2.3589983960206036,0.0011329469807787923,0.015719076913014565,0.0023955146397175884,22.08125288950532,0.9238983248963736,14420.681188118813,-550.2754454012049
WTI,-0.6942449638,0.2764711429,10102020,Oil & Gas Exploration & Production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.752,1003.719,189.96,1253.084,-249.365,787.6796,5.56,141.669,-1.7602,756.734,0.291,32.433,78.628,534.896,212.755,0.0,118.536,267.034,59.569,-48.208,74.086,-249.36577380000003,0.7462202568961886,0.7462202568961886,0.5025393129513397,0.11809679800820747,0.0,53.65383177290539,0.07381149504990939,-0.29709863052152463,1.2484410477434422,-5.025099753373569,-0.3165817675105462,0.09405600957546698,0.15048758403797685,0.33901347705336027,0.6790781429403528,0.032312828590472034,0.17073594440934933,0.025882542590919683,1.836678691456233,0.7539301338322778,2600.4604810996566,-24.226415198758183
CLR,-0.7766719493,1.133511817,10102020,Oil & Gas Exploration & Production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207.015,15727.907,1336.026,8619.556,7108.351,12727.8382,34.3,371.074,18.168,14506.854,1.26,39.4,1041.487,4631.947,1065.261,109.536,1256.877,3356.717,269.379,-129.011,775.641,6741.672432,0.8214503310564315,0.9034367594642619,0.2143240746707912,0.0799138117996247,0.0002817137116039978,82.06975490004528,0.049316224975134965,0.10911686831446563,0.5480421520803754,1.2125957201606956,0.5584884792140113,0.06094051384154144,0.09875023395567677,0.26373033246132876,0.36392252377941137,0.0025051012827072287,0.02949044404824457,0.004571001104929302,6.837030456852792,0.9223639229301139,11513.37619047619,-27.650163197353443
WIFI,-0.03105065704,0.1988678785,50102010,Wireless Telecommunication Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122.2,600.467,158.4,506.986,93.481,484.2528,10.95,44.224,2.0858,395.439,0.411,40.401,33.35,263.79,117.283,0.0,-2.367,73.066,14.817,-36.2,-10.296,92.24241919999999,0.7714646464646464,0.7714646464646464,-6.259822560202789,-0.0039419318630332725,0.0,46.14560824898594,-0.017146654187490735,-0.11014002845498015,0.8443195046522124,5.423412244199357,0.19304173357386886,-0.021261622028824614,-0.004887942826556708,0.15088400108373148,0.5447361378189244,0.06728263168500517,0.2550568181818182,0.07968859100645778,0.3667483478131729,0.6585524266945562,962.138686131387,226.60557667934097
GOGO,-0.6687496816,3.542452491,50102010,Wireless Telecommunication Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,424.825,1214.7,252.642,1613.59,-398.89,564.7424,6.4,88.241,-4.5205,623.704,1.115,170.016,113.724,835.726,432.576,117.144,36.724,155.541,131.191,172.183,-146.004,-398.8934405,1.2178537218673062,1.6815295952375298,3.572350506480776,0.030232979336461675,0.0007419331302555497,49.66850379191266,-0.12019757964929612,0.36602572137682066,1.3283856096155429,-4.04520043119657,-0.7063220328418762,-0.25853203159529015,0.06502787819720991,0.27541937704695096,1.4798357622873721,0.13996542356137318,0.6729522407200703,0.10536505555934284,0.7716391398456617,0.5134634066024533,559.3757847533632,615.0980272573795
TDS,-0.3342506863,0.1380956393,50102010,Wireless Telecommunication Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1921.0,10781.0,962.0,5366.0,5404.0,2924.45,25.43,115.0,40.4609,4499.0,9.4,465.0,1160.0,5176.0,2337.0,169.0,190.0,1122.0,165.0,959.0,121.0,4653.003500000001,1.8212058212058213,1.996881496881497,0.868421052631579,0.01762359706891754,0.0001981231059606919,81.80061823802164,0.011223448659679065,0.022390821613619542,0.4977274835358501,0.9929681717246485,1.8478688300364172,0.04137530133871326,0.06496948144095471,0.38366188514079574,1.7699054523072715,0.0431314349318245,0.48336798336798337,0.08665672754379426,0.3548387096774194,0.41730822743715795,478.6170212765957,832.8157894736843
USM,-0.1915538855,0.04779813692,50102010,Wireless Telecommunication Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1573.0,8164.0,750.0,3943.0,4210.0,3115.78,36.23,86.0,48.8023,3107.0,5.5,285.0,1056.0,4022.0,1784.0,162.0,130.0,832.0,110.0,823.0,127.0,4196.9978,1.8813333333333333,2.0973333333333333,0.8461538461538461,0.01592356687898089,0.00024878678051477366,95.83291894579811,0.01555609995100441,0.03016627078384798,0.4829740323370897,0.9365795724465559,1.3511865407698873,0.04076025906835527,0.04172309983374949,0.26702783893599674,1.2908485194718498,0.0349093581577658,0.38,0.07227998985544003,0.38596491228070173,0.38057324840764334,564.9090909090909,696.3846153846154
SHEN,0.1836093969,-0.1151094247,50102010,Wireless Telecommunication Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,239.031,1860.691,147.336,1391.269,469.422,2066.8103,41.61,49.671,9.4506,1092.703,1.13,101.651,118.691,633.906,264.667,5.728,97.046,256.699,29.468,91.695,54.935,469.42075259999996,1.5834758646902316,1.6223529890861703,0.303649815551388,0.05215589262268695,5.929394554263096e-05,68.34170208201216,0.029523977920030784,0.11702689690726041,0.7477163053940713,2.963791641635884,0.22712389230883936,0.026579604330402264,0.04695447859922123,0.12420056160935525,0.3067073935135701,0.0546307796404669,0.6899264266710103,0.07306351251986495,0.2898938524953026,0.5872565622126403,966.9938053097346,27.84316983698452
SPOK,-0.1156989972,0.07953991585,50102010,Wireless Telecommunication Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117.665,319.872,51.183,69.778,250.094,233.2506,12.23,19.072,13.1132,24.317,0.638,47.361,30.174,160.289,61.5,1.004,-6.96,2.289,0.0,66.482,-10.765,250.09495040000002,2.2792919524060724,2.2989078404939143,-0.0,-0.021758703481392555,4.472658425214389e-05,68.71032946739952,-0.033654086634653864,-0.04304381552536247,0.2181435074029612,0.27900709333290685,1.0722116041716505,-0.04615207849411749,-0.02983915153916003,0.009813479579473752,0.6871965173937388,0.14806234993997597,0.9253267686536545,0.6787382842729799,0.0,0.07602103341336534,38.11442006269593,-0.0
TMUS,0.06988073568,0.6127552361,50102010,Wireless Telecommunication Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9305.0,86921.0,12506.0,58132.0,28789.0,67198.4901,78.42,856.905,33.5965,35632.0,53.0,1528.0,4558.0,44998.0,18521.0,964.0,6342.0,12958.0,1608.0,-3201.0,3468.0,28789.0088325,0.6669598592675515,0.7440428594274748,0.2535477767265847,0.07296280530596749,0.00014260006967285562,36.97208764833993,0.03989829845491884,0.12046267671680155,0.6687912012056926,2.019243461044149,0.4284173640978877,0.051608302431188115,0.09437712053592705,0.1928317136399468,0.6696281409453871,0.017579181095477504,0.12218135295058372,0.026285006536847174,1.0523560209424083,0.4099354586348523,672.3018867924528,-811.6064333017976
MPC,-0.6031719642,0.8360589479,10102030,Oil & Gas Refining & Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20170.0,98556.0,16147.0,55449.0,42139.0,39102.25,60.25,649.0,51.9168,48074.0,60.91,1527.0,7872.0,123949.0,110994.0,10243.0,6091.0,9729.0,1442.0,4023.0,2637.0,33694.0032,0.6147891249148448,1.249148448628228,0.23674273518305697,0.061802427046552214,0.00025283360991251903,23.181147084688057,0.026756361865335445,0.06257860888962719,0.5626141483014733,1.3158594176416147,1.0776617713814423,0.0674385745065821,0.15577108734152126,0.24880921174612713,3.16986874156858,0.015493729453305734,0.09456865052331702,0.027538819455716065,0.9443352979698756,0.48778359511343805,789.2628468231818,952.4160236414382
REGI,-0.2382193509,2.449583329,10102030,Oil & Gas Refining & Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109.26,1785.349,620.814,685.837,1099.512,1050.1607,26.95,38.967,28.2165,621.476,0.829,50.436,864.037,2625.216,2073.347,163.566,395.683,433.66,13.235,488.446,362.828,1099.5123555,1.5233129407519805,1.7867831588849479,0.03344849285918273,0.22162781618607902,0.0002161365306421261,120.13240243850412,0.2032252517574995,0.3299900319414431,0.38414730117192775,0.6237649066131157,1.046994045768424,0.2805142561296892,0.37678328659604193,0.41294632335793946,2.499823122308805,0.028249938807482458,0.08124172457451025,0.07353933952236465,0.2624117693710841,0.3480977668791928,749.6694813027744,16.337782543096367
PSX,-0.5126560263,0.3588151638,10102030,Oil & Gas Refining & Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14395.0,58720.0,11646.0,31551.0,27169.0,49134.7067,111.41,441.026,56.4819,25098.0,14.5,1614.0,8510.0,107293.0,101012.0,3776.0,3236.0,4600.0,535.0,2749.0,3076.0,24909.986429400004,0.9118152155246436,1.2360467113171905,0.16532756489493203,0.05510899182561308,0.00010241560883312929,28.95016450281006,0.05238419618528611,0.11321726968235857,0.5373126702997275,1.1612867606463249,0.5529492659004719,0.06260340615811592,0.06585976018454588,0.09362017825986127,2.1836499534859337,0.027486376021798365,0.13858835651725915,0.051155272416088235,0.33147459727385375,0.4274182561307902,1730.896551724138,454.48547589616817
PBF,-0.7712822665,0.00282376929,10102030,Oil & Gas Refining & Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3823.7,9132.4,2509.2,5546.9,3585.5,3758.2829,31.37,119.805,25.3712,4353.8,3.442,814.9,835.0,24508.2,23427.9,2122.2,618.3,796.3,177.7,1314.5,319.4,3039.5966160000003,0.6781045751633987,1.5238721504862107,0.2874009380559599,0.06770399894879768,0.0002481761735086143,12.435633787875076,0.03497437694362927,0.08908102077813415,0.6073868862511498,1.5470366754985356,0.9540261059112926,0.08498561936356626,0.16451662007668447,0.2118786747000871,6.521116332142,0.08923174630984189,0.3247648652957118,0.14691088716219872,0.2180635660817278,0.4767421488327275,1264.9041255084253,377.78853307455927
PARR,-0.6944917893,0.969013414,10102030,Oil & Gas Refining & Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032.174,2700.56,1034.322,2052.318,648.242,1237.623,23.24,53.254,12.1726,1382.016,1.408,126.015,228.718,5401.516,5124.378,615.872,152.684,230.915,74.839,-2.148,40.809,648.2396404,0.4024878132728493,0.997923277277289,0.4901561394776139,0.05653790324969636,0.0003292732401757258,15.455303659194938,0.015111310246763633,0.06295334149900808,0.7599601564120035,3.1659750525266803,0.5237798586483928,0.032973692311794464,0.12336874799514876,0.18657943493293191,4.364427616487411,0.04666254406493468,0.12183343291547508,0.06140130330679748,0.593889616315518,0.5117516366975738,981.5454545454546,-1.0528553875979147
HFC,-0.5116405017,0.09823685137,10102030,Oil & Gas Refining & Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3306.189,12164.841,1685.928,5655.415,6509.426,8207.2614,50.71,161.847,36.9373,5289.821,4.074,885.162,885.163,17486.578,15183.323,1474.202,1463.288,1973.213,145.821,1620.261,772.388,5978.1911931,1.0866341860387867,1.9610499380756472,0.09965297330395656,0.12028829641094363,0.0002660095941475457,18.47614181574005,0.06349347270547967,0.11865685238606291,0.4648983903694261,0.8688039467688855,0.7931300933098099,0.09411032040480642,0.17829187212192366,0.24042282849672608,2.1306227677846357,0.07276395967690823,0.5250295386279841,0.15651583482379278,0.1647393358503867,0.43484505880512536,1298.4342169857634,161.46382617844196
REX,-0.4325275487,0.5796602695,10102030,Oil & Gas Refining & Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.135,500.502,31.599,46.896,453.606,474.1022,81.96,6.292,63.7328,179.5,0.128,179.658,18.998,418.034,382.542,35.634,-6.773,16.234,0.0,239.536,7.427,401.00677759999996,7.4527991392132655,8.580493053577644,-0.0,-0.013532413456889282,0.0002552070027873383,16.587813431443376,0.014839101542051779,0.016373240212871964,0.09369792728100987,0.10338487586143041,0.9567683929751856,0.015665398726266194,-0.014285949316413213,0.03424156226231391,0.8817381568784115,0.3589556085689967,5.685559669609797,3.8309877175025586,0.0,0.35863992551478313,1402.34375,-0.0
