gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,bkvlps,ceq,ch,cogs,csho,ebit,ebitda,emp,invt,lct,lt,ni,ppent,rect,sale,teq,wcap,xint,costat,prcc_c,mkvalt,ggroup,gind,gsector,gsubind,naics,sic
178672,20191231,2019,INDL,C,D,STD,CVI,USD,1291.0000,3905.0000,13.8564,1393.0000,652.0000,5384.0000,100.5310,576.0000,863.0000,1.4860,390.0000,596.0000,2237.0000,380.0000,2384.0000,186.0000,6364.0000,1668.0000,695.0000,102.0000,A,40.4300,4064.4683,1010,101020,10,10102030,324110,2911
178703,20191231,2019,INDL,C,D,STD,PZN,USD,,199.4520,1.7460,31.4440,52.4800,81.3430,18.0090,68.3640,69.4030,0.1150,9.1000,,91.2420,8.4620,19.4070,35.5040,150.7460,108.2100,,0.0480,A,8.6200,155.2376,4020,402030,40,40203010,523920,6282
178704,20200131,2019,INDL,C,D,STD,ULTA,USD,2055.3170,4863.8720,33.6006,1902.0940,392.3250,4421.4050,56.6090,901.0940,1196.6930,44.0000,1293.7010,1137.2610,2961.7780,705.9450,2743.0890,139.3370,7398.0680,1902.0940,918.0560,,A,253.1400,15166.1172,2550,255040,25,25504040,446120,5990
178797,20191231,2019,INDL,C,D,STD,APEI,USD,222.9090,354.8970,19.5502,296.7330,202.7400,111.9160,15.1780,24.8620,40.4580,2.8800,0.0000,45.2780,58.1640,10.0130,90.1530,13.0820,286.2700,296.7330,177.6310,,A,27.3900,415.7254,2530,253020,25,25302010,611310,8200
178803,20191231,2019,INDL,C,D,STD,ENSG,USD,411.0810,2361.9090,12.2310,654.1970,59.1750,1744.9190,53.4870,130.4190,181.4730,24.5000,0.0000,343.1730,1705.7650,110.5340,1814.4660,308.9850,2036.5240,656.1440,67.9080,15.6620,A,45.3700,2426.7052,3510,351020,35,35102020,623110,8051
178806,20191231,2019,INDL,C,D,STD,LL,USD,359.1130,596.0090,5.6157,161.2500,8.9930,671.4510,28.7140,20.1910,37.6560,2.2000,286.3690,238.1060,434.7590,9.6630,220.5290,27.6250,1092.6020,161.2500,121.0070,,A,9.7700,280.5358,2550,255040,25,25504030,444110,5211
178814,20191231,2019,INDL,C,D,STD,SCU,USD,,1397.2390,-10.5995,-225.6100,240.9380,549.8560,21.2850,47.4900,,0.3900,0.0000,,1031.7780,7.0540,150.6500,230.7500,597.3460,215.4610,,24.9000,A,22.1000,470.3985,4020,402030,40,40203010,523920,6282
178823,20191231,2019,INDL,C,D,STD,UIHC,USD,,2467.2180,11.6933,503.1380,215.4690,782.0710,43.0280,-22.9440,-11.2840,0.3630,0.0000,,1943.3530,-29.8720,33.0630,642.6050,825.1160,523.8650,,9.7810,A,12.6100,542.5831,4030,403010,40,40301040,524126,6331
178834,20191231,2019,INDL,C,D,STD,NFBK,USD,,5055.3020,14.1505,695.8530,15.4090,53.3800,49.1750,69.4050,73.2390,0.3800,0.0000,,4359.4490,40.2350,65.1630,3408.3780,179.9510,695.8530,,,A,16.9600,834.0080,4010,401020,40,40102010,522120,6035
178862,20191231,2019,INDL,C,D,STD,CIM,USD,,27118.6710,16.1478,3952.9210,109.8780,127.5060,187.2260,1663.5980,1663.5980,0.0390,0.0000,,23165.3780,413.5510,,14855.4630,1791.1040,3953.2930,,1118.5400,A,20.5600,3849.3666,4020,402040,40,40204010,525990,6798
178973,20200131,2019,INDL,C,D,STD,TITN,USD,727.5460,975.3430,15.4513,345.1040,43.7210,1027.7530,22.3350,25.0960,51.6960,1.7300,597.3940,494.1630,630.2390,13.9530,233.8430,72.7760,1305.1710,345.1040,233.3830,9.8060,A,14.7800,272.7104,2010,201070,20,20107010,441228,5500
178976,20190630,2019,INDL,C,D,STD,LRN,USD,529.6560,819.6060,15.7397,633.3650,283.1210,626.1370,40.2400,45.4860,98.3860,4.5500,29.9460,155.5870,186.2410,37.2090,31.9800,191.6390,1015.7520,633.3650,374.0690,,A,20.3500,1223.6984,2530,253020,25,25302010,611110,8200
179048,20191231,2019,INDL,C,D,STD,ACBI,USD,,2910.3790,15.0106,326.4950,45.2490,27.6950,21.7510,48.3490,48.3490,0.2040,0.6480,,2583.8840,49.8550,22.5360,1854.9890,116.5720,326.4950,,,A,18.3500,399.1309,4010,401010,40,40101015,522110,6020
179077,20190930,2019,INDL,C,D,STD,FOR,USD,,1455.7000,16.8406,808.3000,382.8000,362.4000,47.9970,36.7000,37.0000,0.0780,1034.0000,,646.8000,33.0000,2.4000,4.3000,428.3000,808.9000,,,A,20.8500,877.3852,6010,601020,60,60102030,237210,6552
179202,20191231,2019,INDL,C,D,STD,SATS,USD,2836.2140,7154.2980,37.5259,3669.8050,1519.4310,787.3550,97.7940,108.1780,598.9430,2.3000,79.6210,496.0190,3408.7450,-62.9170,2642.7800,207.3120,1886.0810,3745.5530,2340.1950,201.4920,A,43.3100,4235.4581,4520,452010,45,45201020,334220,3663
179298,20191231,2019,INDL,C,D,STD,EBSB,USD,,6343.6940,14.2289,726.5870,406.3820,90.6040,51.0640,109.0680,112.7950,0.5460,2.4550,,5617.1070,66.9960,65.8410,5697.5400,279.3640,726.5870,,,A,20.0900,1025.8758,4010,401020,40,40102010,522120,6036
179413,20190630,2019,INDL,C,D,STD,CSII,USD,180.0750,218.5770,4.2348,147.9440,74.2370,44.2340,34.9350,-0.8250,2.6210,0.7310,18.0580,42.3450,70.6330,-0.2550,27.3240,36.0150,248.0170,147.9440,137.7300,1.6840,A,48.5900,1499.7596,3510,351010,35,35101010,339112,3841
179437,20191231,2019,INDL,C,D,STD,AWK,USD,1285.0000,21327.0000,33.8527,6121.0000,60.0000,1810.0000,180.8130,1218.0000,1800.0000,6.8000,44.0000,2045.0000,15206.0000,621.0000,16980.0000,466.0000,3610.0000,6121.0000,-760.0000,395.0000,A,122.8500,22212.8771,5510,551040,55,55104010,221310,4941
179534,20190930,2019,INDL,C,D,STD,V,USD,20970.0000,72574.0000,13.5224,29222.0000,7838.0000,6920.0000,2161.0000,15401.0000,16057.0000,19.5000,0.0000,13415.0000,37890.0000,12080.0000,2695.0000,4720.0000,22977.0000,34684.0000,7555.0000,533.0000,A,187.9000,372545.0203,4510,451020,45,45102020,522320,6099
179577,20191231,2019,INDL,C,D,STD,CFX,USD,1404.2450,7386.8320,29.1501,3441.4300,109.6320,1841.8500,118.0590,357.0590,568.4280,15.0000,571.5580,857.3140,3897.2040,-527.6460,664.5610,566.3390,3327.4580,3489.6280,546.9310,121.9010,A,36.3800,4294.9864,2010,201060,20,20106020,333992,3540
179583,20190630,2019,INDL,C,D,STD,FN,USD,1023.8350,1255.3180,23.4270,863.0990,180.8390,1375.8610,36.8420,124.9990,154.9430,11.6700,293.6120,313.0480,392.2190,120.9550,210.6860,273.0490,1584.3350,863.0990,710.7870,5.3810,A,64.8400,1829.9421,4520,452030,45,45203020,3344,3670
179597,20191231,2019,INDL,C,D,STD,HCCI,USD,152.7570,471.3140,11.4267,264.9970,60.6940,349.6030,23.1910,26.3510,44.6000,1.3920,29.3730,90.4440,205.6830,8.3630,268.6680,55.5860,444.4270,265.6310,62.3130,1.6690,A,31.3700,727.5017,2020,202010,20,20201050,562211,4955
179621,20191231,2019,INDL,C,D,STD,PM,USD,20514.0000,42875.0000,-7.4407,-11577.0000,6861.0000,9615.0000,1555.8950,11566.0000,12530.0000,73.5000,9235.0000,18833.0000,52474.0000,7185.0000,7397.0000,3717.0000,29805.0000,-9599.0000,1681.0000,796.0000,A,85.0900,132391.1056,3020,302030,30,30203010,312230,2111
179657,20190930,2019,INDL,C,D,STD,HI,USD,1023.2000,2228.6000,12.0271,754.1000,399.0000,1159.7000,62.7000,238.2000,293.9000,6.5000,176.6000,589.3000,1458.8000,121.4000,140.3000,398.5000,1807.3000,769.8000,433.9000,27.4000,A,33.3100,1936.1760,2010,201060,20,20106020,3339,3530
179671,20191231,2019,INDL,C,D,STD,CCXI,USD,174.3620,209.0830,1.0957,66.0000,39.1790,93.8810,60.2350,-58.3030,-57.7530,0.0820,0.0000,59.0800,143.0830,-55.4890,3.8580,0.1760,36.1280,66.0000,115.2820,2.1490,A,39.5500,2382.2943,3520,352010,35,35201010,325414,2836
179686,20191231,2019,INDL,C,D,STD,ZGNX,USD,287.2390,414.2500,5.4130,245.0590,62.0700,175.1630,45.2720,-172.7830,-171.5150,0.1410,0.0000,95.3890,169.1910,-419.5030,17.1980,0.6000,3.6480,245.0590,191.8500,0.0020,A,52.1300,2360.0294,3520,352020,35,35202010,325412,2834
179690,20191231,2019,INDL,C,D,STD,SWI,USD,319.8990,5310.7420,8.5943,2649.5220,173.3720,65.5760,308.2900,143.3710,403.0130,3.2510,0.0000,423.0130,2661.2200,18.6420,128.7700,123.0470,932.5250,2649.5220,-103.1140,108.0710,A,18.5500,5718.7795,4510,451030,45,45103020,518210,7370
179738,20191231,2019,INDL,C,D,STD,ERII,USD,112.9670,188.7740,2.4612,136.0130,26.3870,16.5150,55.2620,10.3640,14.7590,0.1880,10.3170,27.8300,52.7610,10.9130,30.0380,13.4800,86.9420,136.0130,85.1370,0.0000,A,9.7900,541.0150,2010,201060,20,20106020,333249,3559
179741,20191231,2019,INDL,C,D,STD,KKR,USD,,60899.3190,18.6828,10322.0320,3163.1540,2859.3310,560.0080,6234.6800,6283.7800,1.3840,0.0000,,30396.9450,2005.0490,969.3690,1051.5050,9143.1110,30502.3740,,1043.5510,A,29.1700,16335.4334,4020,402030,40,40203010,523920,6282
179817,20191231,2019,INDL,C,D,STD,VRS,USD,599.0000,1721.0000,29.1897,1013.0000,42.0000,2138.0000,34.7040,95.0000,202.0000,3.7000,395.0000,293.0000,708.0000,96.0000,959.0000,155.0000,2444.0000,1013.0000,306.0000,4.0000,A,18.0300,625.7131,1510,151050,15,15105020,322121,2621
179819,20191031,2019,INDL,C,D,STD,NX,USD,190.3260,645.1100,9.9990,330.1870,30.8680,694.4200,33.0220,53.0770,102.6630,3.6320,67.1590,109.7540,314.9230,-46.7300,193.6000,82.9460,893.8410,330.1870,80.5720,9.6430,A,17.0800,636.9944,2010,201020,20,20102010,332321,3442
179834,20191231,2019,INDL,C,D,STD,CDNA,USD,71.9220,151.7360,2.3295,99.0000,38.2230,145.3630,42.4980,-23.5180,-18.2950,0.3860,6.0140,34.8280,52.7360,-21.9680,9.1600,24.0570,127.0680,99.0000,37.0940,,A,21.5700,916.6819,3520,352010,35,35201010,325413,2835
179840,20191231,2019,INDL,C,D,STD,FLDM,USD,96.0960,264.8120,2.1958,153.6120,21.6610,37.1590,69.9560,-51.3960,-35.5910,0.5660,13.8840,32.8210,111.2000,-64.7900,12.9160,18.9810,117.2430,153.6120,63.2750,4.2790,A,3.4800,243.4469,3520,352030,35,35203010,334516,3826
179841,20191231,2019,INDL,C,D,STD,CDXS,USD,114.2050,149.0730,1.7922,105.5170,90.4980,79.4370,58.8770,-12.5490,-10.9790,0.1610,0.3710,15.3880,43.5560,-11.9350,30.3870,20.1550,68.4580,105.5170,98.8170,,A,15.9900,941.4432,3520,352030,35,35203010,325414,2836
179843,20191231,2019,INDL,C,D,STD,IPI,USD,145.3430,578.4390,3.3550,434.6560,20.6030,144.3210,129.5540,17.5800,51.6490,0.4450,94.2200,87.4450,143.7830,13.6310,378.5090,24.9960,220.0750,434.6560,57.8980,3.2110,A,2.7100,351.0913,1510,151010,15,15101030,212391,1400
179889,20191231,2019,INDL,C,D,STD,AGNC,USD,,113082.0000,18.6319,10109.0000,831.0000,83.0000,540.9000,3147.0000,3147.0000,0.0510,0.0000,,102041.0000,688.0000,0.0000,10181.0000,3230.0000,11041.0000,,2149.0000,A,17.6800,9563.1120,4020,402040,40,40204010,525990,6798
179957,20191231,2019,INDL,C,D,STD,ECHO,USD,336.1930,826.6660,14.6135,383.3120,34.6260,1798.9440,26.2300,35.5670,73.9540,2.5390,0.0000,230.4090,443.3540,14.8460,78.2580,289.4620,2184.9770,383.3120,105.7840,11.9280,A,20.7000,542.9610,2030,203010,20,20301010,541614,4731
179974,20191231,2019,INDL,C,D,STD,HCI,USD,,802.6090,23.8948,185.5430,229.2180,150.0110,7.7650,48.0550,50.2130,0.4130,0.0000,,617.0660,26.5760,15.1820,165.0690,241.3810,185.5430,,13.3580,A,45.6500,354.4723,4030,403010,40,40301040,524126,6331
180016,20191231,2019,INDL,C,D,STD,MRC,USD,1218.0000,2325.0000,7.7879,642.0000,32.0000,2946.0000,81.4080,120.0000,183.0000,3.2000,701.0000,486.0000,1328.0000,39.0000,324.0000,459.0000,3662.0000,997.0000,732.0000,40.0000,A,13.6400,1110.4051,2010,201070,20,20107010,423510,5051
180057,20191231,2019,INDL,C,D,STD,IOVA,USD,316.4930,344.6550,2.2290,298.9670,13.9690,0.0000,126.4120,-206.8720,-205.7030,0.1480,0.0000,39.0840,45.6840,-197.5560,19.2310,0.0000,0.0000,298.9710,277.4090,0.0000,A,27.6800,3499.0842,3520,352010,35,35201010,325414,2836
180083,20191231,2019,INDL,C,D,STD,LOPE,USD,208.3440,1690.2890,30.0059,1443.4330,122.2720,295.7170,48.1050,269.0970,295.7130,4.3500,0.0000,95.2300,246.8560,259.1750,147.5040,56.1360,778.6430,1443.4330,113.1140,11.3110,A,95.7900,4607.9780,2530,253020,25,25302010,611310,8200
180112,20191231,2019,INDL,C,D,STD,SB,USD,135.9890,1114.6430,4.5341,472.6870,78.9380,91.2050,104.2510,44.5280,94.8380,0.0070,9.2650,86.7840,624.7010,16.0380,964.0000,16.0750,206.6820,472.7420,49.2050,29.4880,A,1.7000,177.2267,2030,203030,20,20303010,483111,4412
180183,20191231,2019,INDL,C,D,STD,HBCP,USD,,2200.4650,34.1903,316.3290,39.8470,19.2260,9.2520,47.6780,50.6640,,11.1460,,1884.1360,27.9320,51.0250,1696.4930,115.4230,316.3290,,,A,39.1900,362.5859,4010,401020,40,40102010,522120,6035
180228,20191231,2019,INDL,C,D,STD,IVR,USD,,22346.5450,16.2863,2368.5750,172.5070,46.1740,144.2560,738.3610,738.3610,0.0000,0.0000,,19414.6460,364.1010,0.0000,169.2530,784.5350,2931.8990,,472.3200,A,16.6500,2401.8624,4020,402040,40,40204010,525990,6798
180229,20191231,2019,INDL,C,D,STD,MG,USD,179.1550,719.8780,9.8747,285.8220,15.0160,509.4890,28.9450,28.8980,67.4310,5.5000,13.4130,109.2400,433.8560,6.0600,144.4240,135.9970,748.5860,286.0220,69.9150,13.6980,A,14.2700,413.0452,2020,202020,20,20202020,541330,8711
180272,20191231,2019,INDL,C,D,STD,BKI,USD,255.5000,3962.8000,12.6822,1898.5000,15.4000,688.9000,149.6980,295.0000,488.3000,4.9000,0.0000,260.8000,2064.3000,108.8000,203.3000,194.8000,1177.2000,1898.5000,-5.3000,63.5000,A,64.4800,9652.5270,4510,451030,45,45103010,518210,7374
180405,20191231,2019,INDL,C,D,STD,ATVI,USD,7292.0000,19845.0000,16.6567,12805.0000,5794.0000,1527.0000,768.7600,1744.0000,2313.0000,9.2000,32.0000,2915.0000,7040.0000,1503.0000,485.0000,848.0000,6489.0000,12805.0000,4377.0000,90.0000,A,59.4200,45679.7192,5020,502020,50,50202020,511210,7372
180423,20191231,2019,INDL,C,D,STD,TREE,USD,189.4260,947.9690,30.8627,402.3260,60.2430,68.3790,13.0360,78.1670,144.4060,1.1070,0.0000,230.7060,545.6430,17.8280,56.8630,119.9870,1106.6030,402.3260,-41.2800,20.2710,A,303.4400,3955.6438,4020,402020,40,40202010,522310,6163
180466,20191231,2019,INDL,C,D,STD,JBT,USD,708.2000,1914.9000,17.9840,569.5000,39.5000,1282.0000,31.6670,226.4000,292.0000,6.4000,245.0000,474.5000,1345.4000,129.0000,296.3000,363.3000,1945.7000,569.5000,233.7000,18.8000,A,112.6600,3567.6042,2010,201060,20,20106020,333241,3550
180474,20200331,2019,INDL,C,D,STD,RXN,USD,1264.3000,3627.1000,10.9506,1311.0000,573.4000,1199.1000,119.7190,352.3000,436.4000,6.8000,317.5000,455.5000,2313.4000,180.1000,449.9000,338.1000,2068.3000,1313.7000,808.8000,58.6000,A,32.6200,2714.0297,2010,201060,20,20106020,332991,3560
180483,20190930,2019,INDL,C,D,STD,BERY,USD,3757.0000,16469.0000,12.2298,1618.0000,750.0000,6840.0000,132.3000,842.0000,1455.0000,48.0000,1324.0000,2039.0000,14851.0000,404.0000,4714.0000,1526.0000,8878.0000,1618.0000,1718.0000,339.0000,A,47.4900,5195.4210,1510,151030,15,15103010,3261,3080
180646,20191231,2019,INDL,C,D,STD,MYRG,USD,639.1840,1007.8710,21.8915,364.4710,12.3970,1816.3340,16.6490,54.2350,98.7510,7.1000,217.1090,396.8140,643.3960,37.6900,208.3020,396.8670,2071.1590,364.4750,242.3700,6.2250,A,32.5900,542.5909,2010,201030,20,20103010,2371,1623
180652,20191231,2019,INDL,C,D,STD,VRSK,USD,744.9000,7055.2000,13.8562,2260.8000,184.6000,973.3000,163.1620,879.9000,1203.6000,9.3000,0.0000,1491.8000,4794.4000,449.9000,766.7000,467.5000,2607.1000,2260.8000,-746.9000,126.8000,A,149.3400,24366.6131,2020,202020,20,20202020,524298,6411
180683,20190630,2019,INDL,C,D,STD,IBIO,USD,4.8080,30.5860,0.1222,2.4630,4.4210,15.8780,20.1520,-15.5930,-13.8440,0.0550,0.0000,3.4580,28.1290,-17.5930,24.3800,0.0970,2.0340,2.4570,1.3500,1.9000,A,0.2490,14.2676,3520,352010,35,35201010,325414,2836
180711,20191031,2019,INDL,C,D,STD,AVGO,USD,9917.0000,67493.0000,53.2739,24941.0000,5055.0000,6136.0000,398.0000,4532.0000,10313.0000,19.0000,874.0000,6899.0000,42523.0000,2724.0000,2565.0000,3259.0000,22597.0000,24970.0000,3018.0000,1418.0000,A,316.0200,116554.3000,4530,453010,45,45301020,334413,3674
181104,20191231,2019,INDL,C,D,STD,MDRX,USD,841.2620,3205.7390,7.9101,1285.1880,129.6680,886.0390,162.4750,62.2810,252.9550,9.6000,0.0000,1210.6900,1920.5510,-182.1780,186.3590,555.7330,1771.6770,1285.1880,-369.4280,43.1720,A,9.8150,1594.6921,3510,351030,35,35103010,519130,7370
181269,20191231,2019,INDL,C,D,STD,GPRE,USD,667.9130,1698.2180,20.8677,751.9050,245.9770,2410.6040,36.0320,-142.5700,-70.4430,0.8200,252.9920,541.7910,832.9320,-166.8600,879.7470,113.3990,2417.2380,865.2860,126.1220,40.2000,A,15.4300,555.9738,1010,101020,10,10102030,325193,2860
181290,20191231,2019,INDL,C,D,STD,DMRC,USD,43.2940,57.3880,3.9691,49.4000,11.2130,5.8290,12.4460,-33.7310,-31.5240,0.2160,0.0000,5.4440,7.9380,-32.8400,5.9130,4.0210,22.9870,49.4500,37.8500,0.0000,A,33.5600,417.6878,4510,451030,45,45103010,334419,3679
181820,20191231,2019,INDL,C,D,STD,FSBW,USD,,1713.0560,45.8534,200.2420,13.1750,22.1970,4.3670,52.0070,52.0070,0.4520,69.8670,,1512.8140,22.7170,33.7860,1336.3460,112.6600,200.2420,,,A,63.7900,278.5709,4010,401020,40,40102010,522120,6036
181931,20191231,2019,INDL,C,D,STD,CLW,USD,465.8000,1877.7000,26.1565,432.0000,20.0000,1481.4000,16.5160,49.3000,164.9000,3.2900,281.4000,280.4000,1445.7000,-5.6000,1330.8000,159.4000,1761.5000,432.0000,185.4000,51.9000,A,21.3600,352.7818,1510,151050,15,15105020,322291,2670
181989,20191231,2019,INDL,C,D,STD,SLCA,USD,509.0400,2553.2340,9.5815,705.2170,185.7400,1133.2930,73.6020,21.9290,201.3730,2.1770,124.4320,335.3980,1836.6540,-329.0820,1570.6850,182.2380,1474.4770,716.5800,173.6420,97.4720,A,6.1500,452.6523,1010,101010,10,10101020,212322,1400
182701,20191231,2019,INDL,C,D,STD,OPI,USD,,4193.1360,35.3876,1705.7540,93.7440,541.1020,48.2020,106.3200,106.3200,0.0000,0.0000,,2487.3820,30.3350,0.0000,83.5560,680.1500,1705.7540,,134.8800,A,32.1400,1549.2123,6010,601010,60,60101040,531120,6798
183029,20191231,2019,INDL,C,D,STD,RC,USD,,4977.0180,16.1443,825.4120,67.9510,180.4100,51.1270,94.4810,,0.4300,0.0000,,4132.2340,72.9680,,4432.1700,274.8910,844.7840,,151.8800,A,15.4200,788.3783,4020,402040,40,40204010,525990,6798
183108,20191231,2019,INDL,C,D,STD,WMC,USD,,5160.9710,10.5459,564.4610,31.3310,20.9440,53.5240,325.7570,325.7570,0.0000,0.0000,,4596.5100,70.6990,0.0000,39.3440,346.7010,564.4610,,150.2740,A,10.3300,552.9029,4020,402040,40,40204010,525990,6798
183247,20191231,2019,INDL,C,D,STD,TBNK,USD,,2086.3130,26.3922,243.8900,9.5710,17.0880,9.2410,31.9780,33.1490,0.2810,0.4700,,1842.4230,21.9950,15.9500,1584.7840,83.4000,243.8900,,,A,30.9400,285.9165,4010,401020,40,40102010,522120,6035
183283,20191231,2019,INDL,C,D,STD,ADUS,USD,269.3870,636.7480,30.4535,475.5920,111.7140,469.5530,15.6170,42.2300,52.8040,33.2380,0.0000,87.5280,161.1560,25.2370,33.2670,153.2360,648.7910,475.5920,181.8590,3.1050,A,97.2200,1518.2847,3510,351020,35,35102015,621610,8082
183312,20191231,2019,INDL,C,D,STD,ASPS,USD,184.1880,385.1190,-1.4770,-22.8260,82.7410,477.7650,15.4540,16.0890,53.6190,3.2830,0.0000,87.5780,406.4760,-307.9690,53.6000,48.7130,648.6510,-21.3570,96.6100,21.3930,A,19.3300,298.7258,6010,601020,60,60102040,561499,7389
183322,20191231,2019,INDL,C,D,STD,TXMD,USD,208.4160,265.9860,0.0339,9.2010,160.8290,6.3350,271.1770,-151.2050,-150.5920,0.3480,11.8610,53.0050,256.7850,-176.1450,12.6170,24.3960,49.6470,9.2010,155.4110,17.3820,A,2.4200,656.2483,3520,352020,35,35202010,325412,2834
183324,20191231,2019,INDL,C,D,STD,PMT,USD,,11771.3510,21.3703,2151.2080,104.0560,298.1740,100.1820,488.0870,488.0870,0.0010,0.0000,,9320.4360,226.3570,0.0000,4421.9780,786.2610,2450.9150,,299.7640,A,22.2900,2233.0568,4020,402040,40,40204010,525990,6798
183366,20191231,2019,INDL,C,D,STD,H,USD,1706.0000,8417.0000,39.0068,3962.0000,893.0000,4077.0000,101.5720,219.0000,548.0000,55.0000,12.0000,1086.0000,4450.0000,766.0000,3949.0000,421.0000,5020.0000,3967.0000,620.0000,81.0000,A,89.7100,9112.0241,2530,253010,25,25301020,721110,7011
183377,20191231,2019,INDL,C,D,STD,FTNT,USD,2769.0000,3885.5000,7.6989,1321.9000,1222.5000,444.3000,171.7000,344.2000,405.8000,7.0820,117.9000,1473.6000,2563.6000,326.5000,388.6000,544.3000,2156.2000,1321.9000,1295.4000,,A,106.7600,18330.6920,4510,451030,45,45103020,334118,3577
183388,20191231,2019,INDL,C,D,STD,STWD,USD,,78042.3360,16.6563,4700.4250,478.3880,521.0950,282.2010,645.8700,,0.2960,0.0000,,72905.3220,509.6640,,11534.3110,1166.9650,5137.0140,,508.7290,A,24.8600,7015.5169,4020,402040,40,40204010,525990,6798
183581,20191231,2019,INDL,C,D,STD,KAR,USD,3244.5000,6581.2000,12.8088,1650.2000,507.6000,1617.1000,128.8330,357.6000,546.3000,15.3000,,2517.7000,4931.0000,188.5000,973.1000,2557.7000,2781.9000,1650.2000,726.8000,187.7000,A,21.7900,2807.2711,2020,202010,20,20201070,561990,7389
183593,20191231,2019,INDL,C,D,STD,OMER,USD,103.7450,136.9690,-2.0114,-109.0210,3.0840,173.3970,54.2010,-63.3820,-61.5920,0.2580,1.1470,55.4590,245.9900,-84.4860,30.9110,35.1850,111.8050,-109.0210,48.2860,22.6570,A,14.0900,763.6921,3520,352020,35,35202010,325414,2836
183602,20191231,2019,INDL,C,D,STD,SRNE,USD,67.5880,557.6320,0.4683,78.5880,22.5210,215.6730,167.7980,-195.1820,-184.2410,0.3100,3.3620,115.2060,524.8760,-292.0680,76.2720,14.5130,31.4320,32.7560,-47.6180,36.1390,A,3.3800,567.1572,3520,352010,35,35201010,325414,2836
183606,20191231,2019,INDL,C,D,STD,ARI,USD,,6888.3630,17.1282,2629.9070,452.2820,84.8310,153.5370,404.6900,404.6900,0.0000,0.0000,,4258.3880,230.1740,0.0000,6418.9460,489.5210,2629.9750,,167.3960,A,18.2900,2808.1917,4020,402040,40,40204010,525990,6798
183636,20191231,2019,INDL,C,D,STD,RCM,USD,216.7000,929.1000,-0.2166,18.1000,92.0000,936.1000,114.0210,92.7000,148.4000,22.5000,0.0000,232.5000,681.9000,12.0000,194.8000,90.2000,1186.1000,247.2000,-15.8000,29.1000,A,12.9800,1479.9926,3510,351020,35,35102015,561110,8741
183640,20191231,2019,INDL,C,D,STD,IRDM,USD,342.9350,3623.5570,11.0861,1459.2820,223.5610,145.1440,131.6320,10.1200,307.8250,0.5120,39.9380,113.7510,2164.2750,-161.9990,3207.8060,68.6970,560.4440,1459.2820,229.1840,155.2000,A,24.6400,3243.4125,5010,501010,50,50101010,517410,4899
183736,20191231,2019,INDL,C,D,STD,GNRC,USD,1195.8290,2665.6690,16.5010,1032.3820,322.8830,1374.3190,62.5650,372.1630,433.0720,5.6890,522.0240,497.0640,1571.5910,252.0070,352.9260,319.5380,2204.3360,1032.8510,698.7650,41.5440,A,100.5900,6293.4134,2010,201040,20,20104010,335312,3621
183780,20191231,2019,INDL,C,D,STD,TWO,USD,,35921.6220,14.5427,3992.9650,558.1360,191.7640,272.9360,1133.0200,,0.0000,0.0000,,30951.1560,323.9620,,429.1360,1324.7840,4970.4660,,822.6180,A,14.6200,3990.3243,4020,402040,40,40204010,525990,6798
183797,20191231,2019,INDL,C,D,STD,COWN,USD,,5162.0250,24.0862,809.8540,331.9970,1091.7320,28.6100,-247.4340,-226.9740,1.3250,2008.8300,,3866.5750,24.6310,126.5130,1842.2190,864.7580,904.1750,,,A,15.7500,,4020,402030,40,40203020,523930,6282
183799,20191231,2019,INDL,C,D,STD,FLNT,USD,81.5150,317.0930,2.7801,210.9370,18.6790,194.4350,75.8740,8.0830,22.0230,0.1920,0.0000,52.2270,106.1560,-1.7470,12.7280,60.9150,281.6840,210.9370,29.2880,6.8920,A,2.5000,189.6850,5020,502010,50,50201010,541613,8742
183822,20191231,2019,INDL,C,D,STD,ARR,USD,,13272.4200,20.8421,1436.6990,181.3950,38.4800,58.8770,388.4470,388.4470,0.0000,0.0000,,11835.7130,-249.9050,0.0000,140.0850,426.9270,1436.7070,,632.8870,A,17.8700,1052.1320,4020,402040,40,40204010,525990,6798
183830,20191231,2019,INDL,C,D,STD,PEB,USD,,6498.5550,27.7480,3621.0040,30.0980,1380.4350,130.4850,231.7780,,0.0580,,,2866.6190,115.4420,,49.6190,1612.2130,3631.9360,,108.4740,A,26.8100,3498.3029,6010,601010,60,60101030,531120,6798
183833,20191231,2019,INDL,C,D,STD,TRNO,USD,,2108.4640,22.5584,1517.1230,110.0820,88.2160,67.2530,62.6520,,0.0240,0.0000,,591.3410,55.5160,,43.5580,174.8370,1517.1230,,19.5380,A,54.1400,3641.0774,6010,601010,60,60101020,531120,6798
