,tic,RetEarly2020,RetLate2020,ggroup
1636,SMG,-0.030322162599999997,1.024867636,1510
1637,ROP,-0.1185712776,0.3881737422,2010
1638,SCHL,-0.3340436609,-5.636567508e-05,5020
1639,SNPS,-0.07478447901,1.012888823,4510
1640,ELY,-0.5176404107,1.350846878,2520
1641,THFF,-0.2532768761,0.1684004049,4010
1642,NBTB,-0.1950304337,0.01753873695,4010
1643,ICUI,0.07829284546,0.06304228492000001,3510
1644,JACK,-0.5456873324,1.671972124,2530
1645,M,-0.6889706116,1.291244155,2550
1646,MHK,-0.4409738444,0.8487661840999999,2520
1647,CNR,-0.4641599725,1.035091854,2010
1648,ASUR,-0.2713936966,0.1912765816,4510
1649,TRST,-0.3681524719,0.2753278502,4010
1650,AGCO,-0.3867303013,1.196836313,2010
1651,RNST,-0.3771882297,0.5810763921000001,4010
1652,STBA,-0.3161402006,-0.05489068786,4010
1653,BKE,-0.46077801259999995,1.326359673,2550
1654,ARCB,-0.3626543696,1.454662146,2030
1655,BSX,-0.2784167376,0.1017472794,3510
1656,KSS,-0.6998234098999999,1.788897015,2550
1657,OLED,-0.3597804432,0.7481497881,4530
1658,USPH,-0.3937910182,0.7427551162,3510
1659,FC,-0.5178402278,0.4330768049,2020
1660,FCF,-0.3642180163,0.24328869820000001,4010
1661,STE,-0.07954029601,0.3636225929,3510
1662,BBBY,-0.7468210118999999,3.218527341,2550
1663,CACC,-0.4219471422,0.3537497151,4020
1664,DHI,-0.35333277189999995,1.044379035,2520
1665,COLB,-0.3313597153,0.3806666657,4010
1666,FCEL,-0.39840652950000005,6.3973537810000005,2010
1667,SBUX,-0.2483661701,0.6513624828,2530
1668,TSN,-0.3604098072,0.1363439584,3020
1669,WIRE,-0.2681966968,0.444792741,2010
1670,STRS,-0.4289862258,0.4414923046,6010
1671,OHI,-0.3633088514,0.4621546622,6010
1672,LTC,-0.29974841550000003,0.3197676882,6010
1673,CAKE,-0.5512092506,1.169790065,2530
1674,ASGN,-0.5023251235,1.364949517,2020
1675,LFUS,-0.30046493469999996,0.9232589878,4520
1676,BLX,-0.5073902063,0.6283223069,4020
1677,MTX,-0.37011281310000005,0.7181822196,1510
1678,PDCO,-0.24459922850000002,1.005412507,3510
1679,RDN,-0.4822649073,0.5992961249000001,4010
1680,UFI,-0.5427553888000001,0.5359288256,2520
1681,KAI,-0.2898126599,0.9020810022,2010
1682,LGND,-0.3027136187,0.3675739615,3520
1683,SM,-0.8914588456999999,4.060017664,1010
1684,UVE,-0.354055371,-0.1250014124,4030
1685,OPY,-0.2772955251,0.6653482719,4020
1686,DDD,-0.1188571488,0.3592719471,4520
1687,UFCS,-0.24674110370000002,-0.2037506987,4030
1688,OFIX,-0.3934606695,0.5344524764999999,3510
1689,SPNS,-0.17304433989999998,0.6189384427,4510
1690,UMBF,-0.3197851472,0.5128891685,4010
1691,IAC,-0.2805182184,2.314512561,5020
1692,CREE,-0.23163605350000002,1.9864636830000002,4530
1693,CRY,-0.3754154099,0.3953899003,3510
1694,NATH,-0.1343285796,-0.07739148698,2530
1695,PEBO,-0.3542570504,0.2821157796,4010
1696,RCKY,-0.3387278399,0.47608593950000005,2520
1697,UEIC,-0.2657863183,0.3672132295,2520
1698,SITC,-0.6141228228,0.9520172516,6010
1699,ELS,-0.1785415632,0.1205563242,6010
1700,ALG,-0.29213329239999997,0.5595390343,2010
1701,AVID,-0.2156172012,1.358097168,4520
1702,CHS,-0.6377951569,0.2325587833,2550
1703,INTU,-0.1202439958,0.6607342072,4510
1704,LSTR,-0.14139056349999998,0.4114639349,2030
1705,MCHP,-0.3499396426,1.057303617,4530
1706,SCVL,-0.44154380530000004,0.9056261594,2550
1707,SYBT,-0.2888462867,0.4292809233,4010
1708,CHDN,-0.2496351845,0.8981252018000001,2530
1709,SGA,-0.08454025543,-0.1268621172,5020
1710,ETH,-0.45682690509999996,1.040569029,2520
1711,CB,-0.2776566799,0.4029775611,4030
1712,BANF,-0.46044210049999995,0.7980545778,4010
1713,FOSL,-0.582486913,1.63525705,2520
1714,JBL,-0.4037901469,0.7425985901000001,4520
1715,ORLY,-0.3130788713,0.5033027562,2550
1716,SANM,-0.2032705181,0.16898790260000002,4520
1717,TCBK,-0.2639058634,0.2098496858,4010
1718,ATR,-0.1363934942,0.3885282121,1510
1719,RCL,-0.7532020923999999,1.3217275240000002,2530
1720,ANIK,-0.4424304583,0.5655477556,3520
1721,GABC,-0.2244598577,0.22824698440000002,4010
1722,RGA,-0.48103332810000005,0.40718324549999996,4030
1723,HR,-0.1557000517,0.09227431798,6010
1724,AKR,-0.5109914859,0.1452770518,6010
1725,RIG,-0.831395133,0.9913783713,1010
1726,SKT,-0.6523202625,1.08669781,6010
1727,THRM,-0.2926339392,1.077072144,2510
1728,BBSI,-0.5584789792,0.7477604087,2020
1729,PZZA,-0.15156795609999998,0.602563266,2530
1730,ALL,-0.18007499989999998,0.21841714210000002,4030
1731,SGMS,-0.6377892768,3.2773146239999997,2530
1732,TALO,-0.8092865716,0.4330440245,1010
1733,CPT,-0.2453342604,0.2949897966,6010
1734,WINA,-0.35663492609999997,0.487416038,2550
1735,MCRI,-0.4218333954,1.180974482,2530
1736,BWA,-0.4351982248,0.6076207324,2510
1737,EQR,-0.22994938539999998,-0.008167857576999999,6010
1738,BFS,-0.3730322083,0.021736573109999997,6010
1739,CASH,-0.4037251068,0.6945777976,4010
1740,MOV,-0.4563014216,0.4060919086,2520
1741,UHS,-0.3082380319,0.3877672818,3510
1742,BDC,-0.343091628,0.1663513883,4520
1743,ATVI,0.001009482291,0.5710718770000001,5020
1744,DECK,-0.20644271079999998,1.140148743,2520
1745,IT,-0.3538616158,0.6088187074,4510
1746,QCRH,-0.3814412017,0.47075385340000003,4010
1747,RVSB,-0.3856228169,0.08165662367000001,4010
1748,AUB,-0.4118748406,0.5495378327,4010
1749,BYD,-0.5183700054,1.9764176919999998,2530
1750,LXP,-0.0550849412,0.10202657080000001,6010
1751,UTMD,-0.12576411810000002,-0.09463375143,3510
1752,REG,-0.3845603815,0.2367642152,6010
1753,NVR,-0.3254113161,0.5880421735,2520
1754,CNTY,-0.6957072222,1.651452233,2530
1755,FFIN,-0.23190858690000002,0.36505969439999997,4010
1756,ITRI,-0.3349615949,0.7177143256999999,4520
1757,FWRD,-0.273338943,0.5316087876,2030
1758,OSBC,-0.48659064799999996,0.46690021880000004,4010
1759,PTEN,-0.7723812254000001,1.275618031,1010
1760,NYCB,-0.2065167498,0.1844229991,4010
1761,ROCK,-0.149087441,0.6761438795999999,2010
1762,VSEC,-0.5678917949,1.3731578619999998,2020
1763,SCHN,-0.39168122299999997,1.522152481,1510
1764,UFPI,-0.2182549601,0.5044162122,2010
1765,VIAV,-0.252666905,0.3358589488,4520
1766,URBN,-0.4872164448,0.7977510841,2550
1767,INCY,-0.1613610469,0.1877634627,3520
1768,MHO,-0.5799238752,1.679371261,2520
1769,CMCT,-0.2299999241,0.30967131870000003,6010
1770,SHOO,-0.4564051071,0.5204481717,2520
1771,UFPT,-0.23221113300000001,0.2234180488,1510
1772,MED,-0.4193284578,2.2071300209999998,3030
1773,ARWR,-0.5464293548,1.667016056,3520
1774,VLY,-0.3519651123,0.389774254,4010
1775,EMN,-0.4039873768,1.206697339,1510
1776,SPG,-0.6254297064,0.6444509917,6010
1777,SUI,-0.1629584963,0.23742646809999998,6010
1778,VMI,-0.2894244768,0.6674140234,2010
1779,HAIN,0.0005779247474,0.5460137558,3020
1780,AGM,-0.3453272347,0.4169361673,4010
1781,VALU,0.1257825736,0.042775639979999995,4020
1782,MAA,-0.21294580920000003,0.2617624569,6010
1783,ALB,-0.2229590296,1.648279059,1510
1784,BZH,-0.5442326703,1.352481365,2520
1785,MLM,-0.32167255100000003,0.5124249252,1510
1786,RYN,-0.2728944118,0.28573291030000003,6010
1787,BPFH,-0.3983416144,0.2247866424,4010
1788,DAKT,-0.18226667230000002,-0.05071008858,4520
1789,DSPG,-0.1486656628,0.2380598688,4530
1790,TSCO,-0.09156326205,0.6766848078000001,2550
1791,RGCO,0.01924164825,-0.1598562141,5510
1792,BCRX,-0.4202893028,2.725002822,3520
1793,CPRT,-0.2465368282,0.8571228754000001,2020
1794,MPAA,-0.42896101200000003,0.5596195807,2510
1795,NNBR,-0.8129728319,2.797690171,2010
1796,SCSC,-0.4211095519,0.233285562,4520
1797,ZEUS,-0.4214751867,0.2943459416,1510
1798,AVB,-0.2906063262,0.12406474769999999,6010
1799,MAC,-0.7831804345000001,1.091212025,6010
1800,ADC,-0.1095205055,0.1058633914,6010
1801,EXP,-0.35561531479999997,0.7376943436,1510
1802,AEO,-0.45401968909999996,1.5857868609999999,2550
1803,SMBC,-0.3644181748,0.27625854969999997,4010
1804,ABCB,-0.437940806,0.6294745415999999,4010
1805,NKTR,-0.1730370698,-0.04761909907,3520
1806,PENN,-0.5050865161,5.827668276,2530
1807,SSD,-0.22747117879999998,0.5197460988,2010
1808,IMAX,-0.5570237207000001,0.9911604629,5020
1809,LJPC,0.06870214517,-0.07619107043,3520
1810,ESS,-0.2610597929,0.10864761869999999,6010
1811,FR,-0.19344786739999997,0.2917115661,6010
1812,HIW,-0.2680666367,0.1618700482,6010
1813,AIV,-0.3136251875,0.3764619848,6010
1814,GBX,-0.4468447737,1.122239237,2010
1815,MATW,-0.36268943299999995,0.24961677129999998,2020
1816,GEO,-0.24390823620000002,-0.1793247252,6010
1817,CLI,-0.3355504855,-0.1602831987,6010
1818,ADTN,-0.2147707621,0.9680094422,4520
1819,AMED,0.09956860454,0.5981785696,3510
1820,MLR,-0.23350332070000002,0.36694754539999996,2010
1821,VLGEA,0.05948344268999999,-0.06441864506,3010
1822,RS,-0.26340158690000004,0.3915189125,1510
1823,SIRI,-0.3076407236,0.2982764004,5020
1824,DAR,-0.3173079917,2.008870013,3020
1825,AZPN,-0.213843322,0.3700430475,4510
1826,USX,-0.33598438229999994,1.047905329,2030
1827,O,-0.3154569823,0.2919917022,6010
1828,COF,-0.5078367079,0.9772183133,4020
1829,MCK,-0.01925558082,0.29568718239999997,3510
1830,UHAL,-0.2268909049,0.5715027972,2030
1831,NWBI,-0.294752684,0.1615783535,4010
1832,VECO,-0.34831500369999996,0.8140026181000001,4530
1833,NSIT,-0.4006256643,0.8060768656,4520
1834,RCII,-0.5048271364,1.814797297,2550
1835,BRKS,-0.2707336127,1.237733193,4530
1836,ACIW,-0.362544201,0.5913057612,4510
1837,WDFC,0.03827212178,0.33605754270000004,3030
1838,DLTR,-0.218819448,0.47053017189999996,2550
1839,NATI,-0.21366247359999999,0.3562584367,4520
1840,ABC,0.0461158451,0.11905629279999999,3510
1841,WAFD,-0.2864824818,0.018843978049999998,4010
1842,CBZ,-0.22403611969999998,0.2719875865,2020
1843,COOP,-0.4140691332,3.233286964,4010
1844,CWCO,0.011349160079999998,-0.24962507670000003,5510
1845,HLIT,-0.2615382952,0.2829871067,4520
1846,DRI,-0.49663685490000004,1.194431497,2530
1847,HA,-0.6415158213000001,0.6954013059999999,2030
1848,LSI,-0.118545681,0.3041905078,6010
1849,WAB,-0.3802821685,0.5291162496,2010
1850,LECO,-0.2816088315,0.7110785345999999,2010
1851,DISH,-0.43642520549999997,0.6178072953,5020
1852,RMD,-0.04722721697,0.45245946439999996,3510
1853,SBGI,-0.5116974436,1.035986895,5020
1854,FCX,-0.48320059229999995,2.854813234,1510
1855,SVC,-0.7724974624,1.136986541,6010
1856,WABC,-0.1270421967,-0.03893692384,4010
1857,IART,-0.23352797079999998,0.4533246994,3510
1858,KFRC,-0.35088174549999995,0.6755524914,2020
1859,RWT,-0.6747282445,0.8277292737999999,4020
1860,NOVT,-0.09678932488,0.479970159,4520
1861,MD,-0.5811441426,1.108246153,3510
1862,ACGL,-0.3364418675,0.26739107030000003,4030
1863,SENEA,-0.024761761830000003,0.003016487348,3020
1864,THG,-0.33247985690000004,0.3159660077,4030
1865,RE,-0.2993421054,0.2438638921,4030
1866,DVA,0.01372796729,0.543517488,3510
1867,ERIE,-0.10181257279999999,0.6940197725,4030
1868,MYGN,-0.4744772464,0.3819004567,3520
1869,POOL,-0.07091082628999999,0.9036945628,2550
1870,RICK,-0.5117074583,2.9762380719999997,2530
1871,CCF,-0.305451851,0.23675643870000002,1510
1872,AEIS,-0.3189603499,0.9997900856999999,4520
1873,OPK,-0.08843509296,1.9477612000000002,3520
1874,FFIC,-0.37190471950000004,0.3098540137,4010
1875,BANR,-0.400182366,0.4556270217,4010
1876,HSIC,-0.2428062204,0.3234353575,3510
1877,NTAP,-0.3242618437,0.6414575906000001,4520
1878,NWPX,-0.3320324104,0.2719116739,2010
1879,SAM,-0.02723273963,1.705110135,3020
1880,EL,-0.2265099954,0.6778143033,3030
1881,SWM,-0.3269826886,0.5063808216,1510
1882,WAT,-0.22084304719999998,0.35907874,3520
1883,TGTX,-0.113513208,4.286585636,3520
1884,CTXS,0.27953109379999996,-0.07388817314,4510
1885,EME,-0.288763324,0.4968975287,2010
1886,AMRX,-0.2780086114,0.3132188294,3520
1887,NUAN,-0.058889805499999996,1.6275313230000001,4510
1888,HIG,-0.41633518020000004,0.4233445487,4030
1889,MSM,-0.2403029752,0.6523623588,2010
1890,NVAX,2.4120613019999997,7.211347231,3520
1891,SCCO,-0.3276831302,1.364322696,1510
1892,REV,-0.48972904869999995,0.08691736805,3030
1893,WSM,-0.4170591453,1.441096827,2550
1894,ALXN,-0.16976460219999998,0.7400609629000001,3520
1895,ANDE,-0.2513852766,0.3449015528,3010
1896,CMCO,-0.3742630321,0.5456245089,2010
1897,CSGS,-0.187234005,0.09495168243999999,4510
1898,IRM,-0.2338093727,0.3245001743,6010
1899,LNDC,-0.2316534348,0.2485626628,3020
1900,OVBC,-0.23850344699999998,-0.18991822690000001,4010
1901,GEF,-0.2866511328,0.5602257529,1510
1902,GEF,-0.2134437344,0.2640078245,1510
1903,CENX,-0.5182971561999999,2.046960988,1510
1904,HUBG,-0.11347294529999999,0.2535727135,2030
1905,TCX,-0.21884026420000002,0.5310794027,4510
1906,KVHI,-0.1527406816,0.2036058091,4520
1907,EPM,-0.5045701087,0.1237716867,1010
1908,SASR,-0.3964934283,0.4723051216,4010
1909,SYKE,-0.2668286244,0.38901211119999995,4510
1910,TUP,-0.8111885784999999,18.99384721,2520
1911,ARTNA,0.01187241258,0.013110993490000002,5510
1912,FCN,0.08232402475,-0.06721306412,2020
1913,NBIX,-0.19480891420000002,0.1074519243,3520
1914,PFBI,-0.3081587107,0.1117821157,4010
1915,FDS,-0.02577072875,0.2844699928,4020
1916,WOR,-0.371977551,0.9901042458,1510
1917,ANSS,-0.09688802545,0.5649335023,4510
1918,CNOB,-0.4754578786,0.49772325240000004,4010
1919,CASI,-0.33980571670000004,0.44608023880000003,3520
1920,TBI,-0.4696591075,0.46473478560000003,2020
1921,QGEN,0.2307684509,0.2704321238,3520
1922,RNR,-0.2364557288,0.1174210366,4030
1923,CASS,-0.3863867686,0.1295714165,4510
1924,GERN,-0.12499953300000001,0.3361350394,3520
1925,OCFC,-0.3718741764,0.2089011368,4010
1926,PEGA,-0.1053366497,0.8722811310999999,4510
1927,STRA,-0.1166777453,-0.3065969827,2530
1928,DCOM,-0.3382290545,0.18539392719999997,4010
1929,GES,-0.6974977209000001,2.3903321280000003,2550
1930,MMAC,-0.2223270838,-0.005257517423,4010
1931,CSV,-0.3669038881,0.9619653751,2530
1932,LAMR,-0.4142962019,0.657262704,6010
1933,SRCL,-0.2386779678,0.42713170450000004,2020
1934,TTEC,-0.06461412019,1.05931816,4510
1935,SPPI,-0.35989018340000006,0.4635192015,3520
1936,WLFC,-0.5484637562,0.1451120925,2010
1937,ANF,-0.4626951668,1.2398245940000001,2550
1938,USNA,-0.2646716107,0.3348324184,3030
1939,NOV,-0.6055883624,0.3967463131,1010
1940,TGI,-0.7319260834,0.8579882926000001,2010
1941,PAG,-0.43736484439999995,1.137246009,2550
1942,BJRI,-0.6306639358,1.771055017,2530
1943,HIBB,-0.6100209778,3.2231342080000003,2550
1944,ZION,-0.4802053282,0.6720356306999999,4010
1945,NUS,-0.45865861770000005,1.56401357,3030
1946,SSP,-0.516868285,1.0550471670000001,5020
1947,AXDX,-0.5071006822999999,-0.09003595017999999,3510
1948,FORR,-0.2990414918,0.4334593506,2020
1949,PLUS,-0.2570886571,0.4045031603,4520
1950,SEAC,-0.1121724657,-0.6236558398,4510
1951,STLD,-0.3304928916,0.6771475681999999,1510
1952,UNFI,0.04794512864,0.7396515359,3010
1953,LAD,-0.4415643615,2.5955242380000003,2550
1954,VSAT,-0.5092556942,-0.09103520087000001,4520
1955,NCR,-0.4965871637,1.122600199,4520
1956,DGX,-0.2444551904,0.5050489038,3510
1957,TEN,-0.7251904139,1.944447523,2510
1958,ROK,-0.2512512203,0.6842350486,2010
1959,NSP,-0.5618317252,1.220602005,2020
1960,SSB,-0.3183262079,0.261405326,4010
1961,KRC,-0.23498216670000002,-0.07472256295,6010
1962,UNTY,-0.4780684692,0.5257349181000001,4010
1963,WWD,-0.49678118530000004,1.050433652,2010
1964,CERS,0.1018950161,0.4881717471,3510
1965,HLIO,-0.1780175052,0.415272466,2010
1966,VCEL,-0.4729885165,2.367501427,3520
1967,CCBG,-0.3357377886,0.2465573136,4010
1968,CIEN,-0.06746318627,0.3275542994,4520
1969,SLGN,-0.06241878098999999,0.2909355189,1510
1970,MTN,-0.3767667717,0.8885682856,2530
1971,EEFT,-0.4559535494,0.6906205135,4510
1972,WTFC,-0.5341003061999999,0.8931069618,4010
1973,LNG,-0.451449261,0.7919403648000001,1010
1974,CVLY,-0.2957812847,0.08246216305,4010
1975,FBC,-0.4807554954,1.065198403,4010
1976,TTWO,-0.031201188039999994,0.7518754168,5020
1977,ARE,-0.1453767886,0.3255296595,6010
1978,APH,-0.32430930550000003,0.8071522791,4520
1979,KNL,-0.5847192483,0.44011034579999997,2020
1980,AMZN,0.05513497742000001,0.6704599721,2550
1981,RMBS,-0.1941932206,0.5729757929,4530
1982,SRPT,-0.2419403922,0.7428941083,3520
1983,PPBI,-0.4173268769,0.7173187889,4010
1984,QRVO,-0.3062897468,1.06213653,4530
1985,SLP,0.20344980199999999,1.06648184,3510
1986,BXP,-0.32387950260000004,0.059566452820000004,6010
1987,FIX,-0.26469457809999997,0.4510093912,2010
1988,MMS,-0.214161267,0.27194886,4510
1989,RL,-0.42400967770000003,0.5522973453,2520
1990,EGP,-0.206828517,0.3455345288,6010
1991,HLX,-0.8296990843000001,1.5609753569999998,1010
1992,DXPE,-0.6920370545000001,0.8132139912,2010
1993,EGHT,-0.2426236358,1.487012843,4510
1994,HSKA,-0.42359767950000005,1.633813484,3510
1995,OZK,-0.4473117962,0.9375402575,4010
1996,CXW,-0.3135624784,-0.41360817409999995,2020
1997,JLL,-0.4199548633,0.4693014171,6010
1998,AME,-0.2761174455,0.6881959159000001,2010
1999,SLG,-0.5276997869,0.5011176664,6010
2000,VLO,-0.5084788672,0.312548844,1010
2001,LKFN,-0.2441769386,0.4869165615,4010
2002,BHB,-0.3120845758,0.3489827708,4010
2003,NAT,-0.05925219563999999,-0.2885300957,1010
2004,YUM,-0.3160834001,0.6073368906000001,2530
2005,MTOR,-0.49408143909999996,1.1064159709999999,2010
2006,FARO,-0.116186958,0.5871896404,4520
2007,PLCE,-0.687140352,1.56134859,2550
2008,PSMT,-0.2554178968,0.7426240664,3010
2009,SIGA,0.0020969703039999997,0.5209179389999999,3520
2010,NLY,-0.4352447574,0.8220200692,4020
2011,CAC,-0.3124275347,0.1730936188,4010
2012,DRQ,-0.3498184232,-0.02885197707,1010
2013,RHP,-0.5753521683,0.8900988723000001,6010
2014,GPI,-0.5558416,1.970429372,2550
2015,SRI,-0.4287170253,0.8047759118000001,2510
2016,FDP,-0.2078332377,-0.1211332169,3020
2017,CHRW,-0.1469314712,0.442038438,2030
2018,CWST,-0.1514227121,0.5860239782,2020
2019,OSIS,-0.315863231,0.3525824857,4520
2020,CHH,-0.407812405,0.7477560347,2530
2021,CDZI,0.05898481518999999,-0.08740341505,5510
2022,PLD,-0.09187861981,0.2622164581,6010
2023,AMG,-0.29913151190000004,0.7203530783,4020
2024,EPR,-0.6476737642,0.3593134971,6010
2025,MTD,-0.1295506159,0.6504929438,3520
2026,SAH,-0.5683868221,1.9282914269999998,2550
2027,ADSK,-0.1491338678,0.9560551217000001,4510
2028,INGR,-0.1809566614,0.06738820234000001,3020
2029,MPB,-0.2892725106,0.110664875,4010
2030,URI,-0.38298230340000006,1.253739035,2010
2031,POWI,-0.1050170679,0.86361052,4530
2032,PRDO,-0.413267603,0.17053054350000002,2530
2033,CFFI,-0.2720036885,-0.03750415595,4010
2034,DENN,-0.6136819095,0.9114574526000001,2530
2035,HFWA,-0.2871914125,0.2039241544,4010
2036,MRCY,0.0322677702,0.2343696636,2010
2037,HOPE,-0.4404938378,0.3928587988,4010
2038,RMTI,-0.1598368658,-0.5073174203,3510
2039,TSBK,-0.379713095,0.3678914977,4010
2040,VRSN,-0.06534112441,0.20162148670000002,4510
2041,WPC,-0.2613686027,0.2722893185,6010
2042,IESC,-0.3121587415,1.6084983430000002,2010
2043,BXS,-0.39175400479999994,0.48629433060000005,4010
2044,PWR,-0.2205852046,1.279845451,2010
2045,SCS,-0.5175953771,0.4182471315,2020
2046,BRKL,-0.30902003640000003,0.10458028330000001,4010
2047,COLM,-0.3010279231,0.2523986218,2520
2048,IBOC,-0.36312973789999997,0.4222522442,4010
2049,NWFL,-0.3085780537,0.01168159696,4010
2050,CNXN,-0.17015668920000002,0.1475378099,4520
2051,SRDX,-0.1957519936,0.3061205949,3510
2052,CIX,0.04866427795,-0.043607878899999994,2020
2053,GRA,-0.4876333793,0.5687020635,1510
2054,MAR,-0.5040642518,0.7633998251,2530
2055,BBY,-0.3445327924,0.7801977094,2550
2056,SEE,-0.3755963452,0.8763290453,1510
2057,MFA,-0.7712418387000001,1.605790476,4020
2058,CRAI,-0.3824129847,0.5501096085,2020
2059,MANH,-0.37529772829999997,1.111199726,4510
2060,UMPQ,-0.3723167696,0.4362398964,4010
2061,IOSP,-0.3282102722,0.3227701692,1510
2062,AMKR,-0.4007687689,0.9409505856999999,4530
2063,HCKT,-0.2118960427,0.1564920367,4510
2064,AXTI,-0.2620683185,1.981302884,4530
2065,GNTY,-0.290449492,0.323054795,4010
2066,SBSI,-0.1738721865,0.05703602187000001,4010
2067,CLAR,-0.27591853920000003,0.5811527738000001,2520
2068,AMT,-0.052519713610000004,0.05043281995,6010
2069,BMTC,-0.3070636285,0.11000076,4010
2070,HZO,-0.37567478060000004,2.361801585,2550
2071,SRE,-0.2471944707,0.1571326858,5510
2072,DOX,-0.23400065550000002,0.3107050953,4510
2073,CTSH,-0.2480193536,0.7816529522,4510
2074,MSTR,-0.1719835572,2.2900083380000003,4510
2075,RSG,-0.1580385231,0.30089136559999996,2020
2076,BELFB,-0.5229574683,0.5759024291,4520
2077,RBCAA,-0.2881198909,0.1215959953,4010
2078,CSGP,-0.018535275990000002,0.5740205383,2020
2079,HTBK,-0.3946077125,0.2154672357,4010
2080,UBA,-0.4253562081,0.043762030470000005,6010
2081,CCI,0.024270508,0.12767431529999998,6010
2082,EBAY,-0.16369866119999998,0.6877686156,2550
2083,BUSE,-0.3724499212,0.3067248413,4010
2084,CCNE,-0.4186662789,0.1611543543,4010
2085,PB,-0.3224366939,0.47183177719999997,4010
2086,FNHC,-0.3049168479,-0.4666295952,4030
2087,INO,1.254544458,0.1895175707,3520
2088,SNBR,-0.6108856992,3.272443207,2550
2089,BCOR,-0.539020037,0.3203306802,4020
2090,AXL,-0.6644982256,1.3102489240000001,2510
2091,HT,-0.7289804136,1.203909903,6010
2092,FCAP,-0.1761646989,0.02289269108,4010
2093,GDEN,-0.6560870910000001,2.009075769,2530
2094,NVDA,0.1209351134,0.9830593670000001,4530
2095,STL,-0.5025348919,0.7502407809999999,4010
2096,GBL,-0.43509499490000003,0.7033994401000001,4020
2097,KFY,-0.4240571116,0.8053462537999999,2020
2098,EPAY,-0.3162312171,0.4390168194,4510
2099,EWBC,-0.468287768,1.015516548,4010
2100,MKSI,-0.2581355703,0.8564247947,4530
2101,BKNG,-0.3449385393,0.6555695466,2530
2102,CNX,-0.3988701764,1.03007306,1010
2103,TREX,-0.1083669635,1.089344772,2010
2104,AMNB,-0.38918366509999996,0.1343509269,4010
2105,DHIL,-0.3575394389,0.7992234945000001,4020
2106,CFFN,-0.1485179984,0.1132527606,4010
2107,EXTR,-0.5807328265,1.229771228,4520
2108,HSII,-0.303076327,0.3313310895,2020
2109,GS,-0.3234788729,0.7353810387,4020
2110,WCC,-0.6152553122,2.435443268,2010
2111,NLS,0.49142924229999996,5.9501964570000005,2520
2112,CBU,-0.1653501537,0.08279356582,4010
2113,SKX,-0.4503353507,0.5138993446,2520
2114,FFIV,-0.2364476232,0.6500031558,4520
2115,FISI,-0.4267908796,0.2936934873,4010
2116,JNPR,-0.21557463329999998,0.20623315329999997,4520
2117,SBAC,0.12218442449999999,0.04987572108,6010
2118,STMP,0.5574706993,0.5082236547,2550
2119,UTHR,0.07657816496,0.6007398869,3520
2120,BSRR,-0.3917825969,0.4036844792,4010
2121,LII,-0.2517119122,0.5205826377,2010
2122,GNSS,-1.591623998e-07,0.9938829159,4520
2123,COST,-0.02766407269,0.3652279418,3010
2124,BMRN,-0.0005919004252,0.037751531119999994,3520
2125,FNLC,-0.2645266469,0.20430129989999998,4010
2126,GCBC,-0.185306996,0.10748618800000001,4010
2127,JCOM,-0.2012591536,0.3051431387,4510
2128,ECPG,-0.3388012489,0.6659534257,4020
2129,MDRX,-0.2827305698,1.05113618,3510
2130,VHC,0.43947453420000004,0.05994291299,4510
2131,PRFT,-0.41198147450000006,0.7589517738,4510
2132,MBWM,-0.4118453164,0.3331087282,4010
2133,DVN,-0.7304577704,1.4095947169999998,1010
2134,FLWS,-0.08758631278,0.965230487,2550
2135,NTCT,-0.01661753202,0.1584307832,4520
2136,EGAN,-0.07449526243,0.6111841305,4510
2137,BLK,-0.11756475179999999,0.6699106627,4020
2138,CIR,-0.7484862027,2.305244168,2010
2139,DHC,-0.5475397818,0.1455021943,6010
2140,AKAM,0.059157215529999994,0.1475581003,4510
2141,EGBN,-0.37565139740000003,0.39592231340000006,4010
2142,GAIA,0.11139007029999999,0.112613315,5020
2143,PLUG,0.1202528414,8.579098584,2010
2144,WWE,-0.4751039451,0.4278289903,5020
2145,IMMR,-0.2786001516,1.106342624,4520
2146,LCII,-0.3701113907,0.9765504811,2510
2147,KTOS,-0.2315374459,0.9819362148,2010
2148,A,-0.1583628463,0.6607171949,3520
2149,EVI,-0.4164201782,0.896072051,2010
2150,TDY,-0.1421761648,0.3185984182,2010
2151,UPS,-0.193040498,0.8429272158,2030
2152,BMRC,-0.3300566902,0.16879023129999998,4010
2153,BGCP,-0.5630119720000001,0.6036552572999999,4020
2154,MCBC,-0.35497860929999997,0.21365930079999998,4010
2155,NKSH,-0.2900063706,0.02682874548,4010
2156,PKG,-0.2176085213,0.6241371641,1510
2157,AGEN,-0.3980342561,0.2979578356,3520
2158,LBAI,-0.3726239079,0.2151637538,4010
2159,ABEO,-0.35779784020000005,-0.2523797032,3520
2160,EW,-0.19147860190000002,0.45101318560000003,3510
2161,EPC,-0.22222220420000002,0.44227717,3030
2162,EXPD,-0.1448351667,0.4435660538,2030
2163,IIIN,-0.3820386701,0.7976299006,2010
2164,LMNX,0.19257276829999997,-0.15132313630000002,3520
2165,SLAB,-0.2635795714,0.4909268693,4530
2166,APT,2.521865893,-0.07698751690000001,2010
2167,MET,-0.3940575615,0.5897241490999999,4030
2168,GBCI,-0.25710954010000003,0.3950920105,4010
2169,MNST,-0.1147127561,0.6437957785,3020
